Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
SXI,Standex International Corporation,Industrials,Industrial Machinery & Supplies & Components,SP600,269.17,3.26,2026-09-11,499.0,TTM-4Q,2026-06-30,33.8,0.6,True,15.5,31.2,4.32,6.4,3.2,2.0,-0.35,12.1,14.3,41.7,1.6,1.46,1.0,3.4,0.86,5.0,4.64,6.3,-0.07,64.4,28.7,1.21,0.94,49.0,38.5,1.15,-25.3,0.09,0.5,0.13,0.63,12.8,87.6,0.4,305.42,283.08,271.76,True,363.89,199.8,9.7,28.2,-14.5,False,False,,100.0
PRSU,"Pursuit Attractions & Hospitality, Inc.",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",SP600,48.55,1.32,2026-09-11,499.0,TTM-4Q,2026-06-30,9.5,1.08,False,11.6,34.5,2.47,8.6,2.9,-0.4,-0.65,8.7,7.2,92.5,2.4,1.24,-4.1,15.9,2.03,7.0,2.84,7.5,0.91,28.8,26.9,0.84,0.94,76.0,33.0,1.03,-18.4,0.81,0.0,0.0,0.0,26.4,-88.7,-1.5,50.21,44.36,41.91,True,56.52,32.03,1.33,49.1,-1.9,False,False,TIPIS,100.0
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,SP500,290.25,62.24,2026-09-11,499.0,TTM-4Q,2026-06-30,356.3,0.7,True,14.9,27.4,17.02,6.7,3.6,1.2,-0.84,14.1,72.6,43.2,4.6,3.54,-7.8,2.7,1.89,8.0,2.66,999.0,0.35,68.0,13.9,1.4,0.94,88.0,29.3,0.42,-16.0,0.86,0.0,0.53,0.53,-2.0,38.4,-1.0,279.72,259.07,240.4,True,307.94,144.14,7.67,53.5,4.0,False,True,,100.0
VLY,Valley Bank,Financials,Regional Banks,SP400,13.8,7.63,2026-09-11,499.0,TTM-4Q,2026-06-30,80.0,0.69,True,,11.0,0.96,,9.1,,0.75,,9.0,,,,,0.2,,,,999.0,-0.31,44.6,28.0,1.35,0.94,63.0,26.9,0.89,-13.6,0.45,3.25,1.48,4.73,,53.2,-1.0,14.42,13.62,13.21,True,15.2,9.64,0.29,41.5,-7.6,False,False,,90.0
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",SP500;NDX,334.69,87.28,2026-09-11,499.0,TTM-4Q,2026-06-30,503.0,1.05,True,,33.7,,,3.0,3.6,-0.62,,,,,,-4.1,2.5,1.44,7.0,3.88,5.0,,36.0,12.3,0.89,0.93,43.0,27.3,0.94,-18.2,1.1,0.84,4.03,4.87,4.7,4.9,-3.7,358.57,356.97,345.65,True,410.98,256.76,7.58,38.0,-18.6,False,False,GOODWILL,100.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,SP500,265.58,640.02,2026-09-11,499.0,TTM-4Q,2026-06-28,1685.9,0.75,True,19.7,30.4,7.53,5.1,3.3,3.5,-0.08,16.6,25.7,67.9,0.8,0.83,-3.3,4.1,1.31,6.0,5.45,25.9,0.52,51.0,8.4,1.55,0.93,80.0,19.1,-0.03,-11.0,1.99,1.97,1.26,3.23,8.1,-7.2,0.9,262.71,245.29,237.12,True,281.07,173.33,5.53,48.5,7.6,False,True,,100.0
SCL,Stepan Company,Materials,Specialty Chemicals,SP600,61.57,1.4,2026-09-11,499.0,TTM-4Q,2026-06-30,7.0,1.74,False,13.0,,1.15,7.7,-0.2,2.6,0.16,0.8,-0.2,11.8,2.1,3.58,-6.6,2.4,,4.0,2.55,999.0,-0.96,38.4,39.4,1.03,0.93,82.0,37.6,0.97,-32.8,0.02,2.54,0.0,2.54,7.6,-104.6,0.2,61.34,55.46,54.12,True,68.0,41.82,1.68,45.4,11.8,False,True,TIPIS,100.0
EGP,EastGroup Properties,Real Estate,Industrial REITs,SP400,198.12,10.65,2026-09-11,499.0,TTM-4Q,2026-06-30,69.0,0.91,True,,34.9,2.98,,2.9,4.2,-0.5,,8.7,,,,-3.7,0.2,1.66,,,,,28.7,9.7,1.09,0.93,53.0,17.6,0.48,-11.9,0.7,3.03,-1.75,1.28,11.0,28.8,2.3,206.41,199.7,195.2,True,226.71,163.31,3.15,40.4,-5.6,False,False,,100.0
VSH,Vishay Intertechnology,Information Technology,Electronic Components,SP600,33.21,4.91,2026-09-11,499.0,TTM-4Q,2026-07-04,118.4,0.92,True,13.5,173.0,1.69,7.4,0.6,-0.1,0.08,2.1,1.1,20.9,4.3,-0.96,-6.8,5.0,12.18,7.0,2.55,2.8,-1.16,124.1,96.0,1.64,0.93,93.0,67.2,2.22,-54.3,-1.22,0.0,-0.0,-0.0,13.4,,8.6,35.43,33.57,29.25,True,69.47,11.77,1.98,50.9,-45.3,False,False,DILUSI,100.0
FIVE,Five Below,Consumer Discretionary,Specialty Stores,SP400,244.6,13.47,2026-09-11,499.0,TTM-4Q,2026-08-01,302.9,0.72,True,12.5,21.7,5.44,8.0,4.6,4.5,-0.41,27.0,28.3,40.3,1.2,-1.21,-3.7,1.5,1.3,8.0,5.29,999.0,0.61,63.1,9.7,0.9,0.92,86.0,40.4,1.5,-28.8,-0.23,0.0,0.0,0.0,25.6,126.8,0.2,223.33,218.61,210.28,True,263.88,137.77,10.07,53.5,16.9,False,True,,100.0
C,Citigroup,Financials,Diversified Banks,SP500,138.82,242.84,2026-09-11,499.0,TTM-4Q,2025-12-31,1110.4,0.89,True,,17.0,1.14,,5.9,,0.31,,6.8,,,,,0.2,,,,999.0,-0.43,44.6,31.7,1.31,0.9,76.0,29.1,1.48,-14.8,-0.25,2.21,5.46,7.67,5.6,12.8,-3.5,135.04,127.35,123.97,True,147.96,93.66,3.05,59.7,-2.9,False,True,,90.0
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,SP500,1280.0,60.29,2026-09-11,499.0,TTM-4Q,2026-06-30,283.7,1.17,True,20.2,32.2,14.59,5.0,3.1,2.5,-0.64,30.3,47.9,39.4,1.2,0.59,-3.3,2.6,1.16,7.0,12.78,999.0,1.5,32.4,21.1,1.13,0.9,66.0,23.6,0.7,-13.3,1.32,0.82,1.66,2.48,7.8,-2.7,-1.9,1333.72,1236.71,1184.55,True,1419.91,906.52,27.31,42.3,-6.0,False,False,,100.0
DXPE,"DXP Enterprises, Inc.",Industrials,Trading Companies & Distributors,SP600,187.09,2.9,2026-09-11,499.0,TTM-4Q,2026-06-30,20.6,0.92,True,17.5,31.2,5.37,5.7,3.2,4.1,-0.33,11.2,18.5,31.8,1.1,2.99,-2.6,1.6,1.44,6.0,3.8,2.9,-0.2,71.9,49.5,1.12,0.9,91.0,54.2,1.67,-33.0,-1.1,0.0,0.0,0.0,11.5,7.5,-1.1,177.49,160.36,148.6,True,208.0,84.04,6.92,52.8,7.9,False,True,GOODWILL,100.0
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Staples,Packaged Foods & Meats,SP600,70.26,0.83,2026-09-11,499.0,TTM-4Q,2026-06-25,11.2,0.58,False,7.5,13.4,2.18,13.4,7.5,4.3,0.53,16.5,16.7,18.0,1.3,0.41,-9.9,1.9,2.0,3.0,4.85,36.7,0.55,40.5,13.0,0.85,0.9,33.0,31.5,0.4,-20.6,0.28,5.64,0.0,5.64,6.2,5.1,0.5,80.68,79.59,78.09,True,92.08,59.07,2.48,28.4,-12.5,False,False,TIPIS;F-RENDAH,100.0
OTTR,Otter Tail Corporation,Utilities,Electric Utilities,SP600,88.06,3.7,2026-09-11,499.0,TTM-4Q,2026-06-30,17.2,0.86,True,13.2,19.0,1.97,7.6,5.3,-2.1,0.0,6.1,10.7,,,2.47,-5.3,1.3,2.1,5.0,,4.6,0.91,13.0,8.7,0.51,0.89,43.0,21.1,0.36,-10.8,0.15,2.5,0.0,2.5,-0.2,-31.8,-0.4,91.12,88.86,87.75,True,95.09,74.15,1.89,38.5,-4.0,False,False,,100.0
OFG,OFG Bancorp,Financials,Regional Banks,SP600,52.66,2.23,2026-09-11,499.0,TTM-4Q,2026-06-30,11.9,1.14,True,,10.1,1.58,,9.9,,0.58,,16.1,,,,,0.1,,,,999.0,0.0,22.6,37.1,1.2,0.89,78.0,24.9,0.7,-16.6,0.6,2.46,4.72,7.18,,13.2,-5.9,51.94,46.36,44.99,True,54.47,35.71,0.91,53.4,7.3,False,True,,90.0
JPM,JPMorgan Chase,Financials,Diversified Banks,SP500,356.23,946.93,2026-09-11,499.0,TTM-4Q,2026-06-30,1983.1,0.96,True,,14.6,2.53,,6.9,,-0.21,,17.8,,,,,0.2,,,,999.0,-0.02,23.8,30.3,1.22,0.89,73.0,22.1,1.09,-15.5,0.38,1.83,3.34,5.17,13.5,15.1,-3.6,351.74,321.14,319.44,True,366.5,279.1,5.91,51.8,9.7,False,True,,90.0
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services,SP600,63.85,6.46,2026-09-11,499.0,TTM-4Q,2026-06-30,100.0,0.76,True,13.5,80.3,2.98,7.4,1.2,0.1,-0.87,6.2,4.6,,0.7,3.87,-8.1,1.9,5.96,7.0,1.68,999.0,-0.21,93.4,15.0,1.38,0.89,89.0,39.2,0.84,-27.9,-0.29,2.72,1.3,4.02,8.2,-3.5,7.5,62.42,62.87,56.56,True,77.68,32.55,2.63,55.8,-8.2,False,False,ZONA-BAHAYA;DILUSI,100.0
XPEL,"XPEL, Inc.",Consumer Discretionary,Automotive Parts & Equipment,SP600,47.2,1.3,2026-09-11,499.0,TTM-4Q,2026-06-30,8.8,1.18,False,15.7,23.8,4.25,6.4,4.2,-0.2,-0.83,17.8,19.5,42.9,2.4,0.05,-4.9,4.1,1.35,5.0,7.85,256.4,0.29,37.1,28.3,0.81,0.88,60.0,40.2,1.08,-31.8,0.07,0.0,0.0,0.0,13.2,12.5,-0.1,47.43,45.9,47.24,True,55.91,31.5,1.72,42.9,-0.9,False,False,TIPIS,100.0
FTRE,Fortrea,Health Care,Biotechnology,SP600,17.2,1.64,2026-09-11,499.0,TTM-4Q,2026-06-30,20.2,1.27,True,37.4,,3.12,2.7,-5.2,12.0,0.2,-0.5,-15.3,,,13.12,-11.3,13.7,,6.0,0.67,-999.0,-0.84,83.1,102.8,1.29,0.88,89.0,72.2,1.87,-51.8,-2.34,0.0,0.0,0.0,-2.1,,4.6,18.25,14.32,14.75,True,21.39,8.31,0.9,43.2,-1.6,False,False,ZONA-BAHAYA;DISTRES;GOODWILL,100.0
VSAT,"Viasat, Inc.",Information Technology,Communications Equipment,SP600,74.31,10.24,2026-09-11,499.0,TTM-4Q,2026-06-30,118.4,0.76,True,10.4,,2.21,9.6,-0.3,,0.53,0.6,-0.6,,3.2,3.28,-10.8,8.1,,6.0,0.98,0.3,-0.64,199.3,87.6,1.79,0.87,96.0,80.2,1.9,-30.8,-0.53,0.0,0.0,0.0,1.3,,4.2,75.41,64.58,58.04,True,93.03,26.1,4.47,50.2,-1.3,False,False,ZONA-BAHAYA;DISTRES,100.0
OGN,Organon & Co.,Health Care,Pharmaceuticals,SP600,13.64,3.58,2026-09-11,499.0,TTM-4Q,2026-06-30,44.5,0.53,True,9.8,17.1,3.56,10.2,5.8,15.8,1.38,6.5,24.0,52.7,3.5,6.64,-4.0,3.7,3.53,5.0,1.25,2.0,-0.81,34.0,116.1,1.19,0.87,93.0,63.3,0.9,-48.0,-1.1,0.5,0.0,0.5,-2.5,-70.1,4.0,13.62,11.27,10.41,True,13.78,5.69,0.04,41.5,-2.1,False,True,ZONA-BAHAYA;GOODWILL,100.0
HAE,Haemonetics,Health Care,Health Care Supplies,SP400,102.69,4.67,2026-09-11,499.0,TTM-4Q,2026-06-27,75.4,0.62,True,20.8,48.5,5.58,4.8,2.1,6.2,0.09,5.7,11.2,59.0,2.8,3.57,-9.6,1.7,3.41,7.0,3.09,999.0,0.02,70.2,53.5,1.33,0.87,92.0,46.3,0.41,-40.1,0.03,0.0,0.0,0.0,0.4,-41.1,-5.5,89.88,71.81,73.22,True,109.57,47.32,2.84,61.8,24.2,False,False,,100.0
GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",SP600,27.89,1.2,2026-09-11,499.0,TTM-4Q,2026-07-31,22.1,1.25,True,3.2,8.8,0.66,31.1,11.3,23.0,3.0,7.5,7.7,44.4,2.6,-2.49,-6.4,4.8,2.28,5.0,3.21,999.0,0.33,26.6,28.6,0.78,0.86,20.0,35.3,0.73,-26.0,0.76,0.0,0.0,0.0,-8.7,-25.7,0.3,33.67,31.66,31.22,True,37.54,24.61,1.06,24.4,-24.5,False,False,,100.0
MUSA,Murphy USA,Consumer Discretionary,Automotive Retail,SP400,523.58,9.62,2026-09-11,499.0,TTM-4Q,2026-06-30,139.7,0.63,True,9.6,15.6,12.3,10.4,6.4,5.6,-0.15,24.7,86.4,,2.6,1.66,-7.6,2.2,1.6,9.0,7.38,7.9,0.62,46.0,20.2,0.83,0.86,60.0,40.1,0.0,-19.7,1.5,0.47,4.56,5.03,10.3,25.8,-6.1,569.32,523.54,495.7,True,636.05,349.83,18.83,43.0,-18.8,False,False,,100.0
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,SP500,96.1,11.65,2026-09-11,499.0,TTM-4Q,2026-06-30,90.4,0.92,True,10.8,17.9,1.66,9.3,5.6,-7.5,0.03,5.1,9.5,,1.3,5.32,-3.6,0.3,2.72,6.0,,2.5,-0.08,19.0,0.7,0.6,0.86,39.0,16.6,0.16,-11.3,0.49,3.7,0.0,3.7,5.7,9.7,2.2,102.09,101.54,98.67,True,111.16,85.32,1.62,31.9,-9.4,False,False,,100.0
VIAV,Viavi Solutions,Information Technology,Communications Equipment,SP400,38.75,9.56,2026-09-11,499.0,TTM-4Q,2026-06-27,157.1,1.17,True,54.5,,6.6,1.8,-0.3,0.9,-0.64,4.4,-2.7,57.7,0.9,-2.41,-6.1,1.4,,6.0,-30.55,2.2,-0.09,262.3,44.9,2.1,0.86,96.0,73.0,0.97,-41.7,-0.04,0.0,-5.7,-5.7,40.0,-187.4,1.7,39.1,40.65,35.26,True,60.43,11.89,2.45,51.2,-25.5,False,False,ZONA-BAHAYA,100.0
SIRI,SiriusXM,Communication Services,Broadcasting,SP400,29.15,9.83,2026-09-11,499.0,TTM-4Q,2026-06-30,100.3,0.87,True,9.0,11.2,0.83,11.1,9.0,15.8,0.81,5.8,7.6,52.8,0.9,4.38,-4.5,6.3,2.39,8.0,1.46,3.7,-0.51,24.9,30.4,0.82,0.84,77.0,33.5,1.08,-15.3,0.66,3.7,0.96,4.66,0.4,,-4.2,29.66,26.61,25.2,True,32.66,19.77,0.8,51.4,2.0,False,False,ZONA-BAHAYA;GOODWILL,100.0
IVZ,Invesco,Financials,Asset Management & Custody Banks,SP500,32.28,14.25,2026-09-11,499.0,TTM-4Q,2026-06-30,111.4,0.95,True,,,1.14,,-0.6,,-1.72,,-0.6,,,,,2.4,,,,-5.1,-1.22,45.9,38.8,1.25,0.84,84.0,34.0,1.34,-22.0,-0.58,2.68,1.23,3.9,12.2,-110.1,-0.2,30.89,27.59,27.42,True,33.66,20.67,0.9,53.3,10.1,False,True,,90.0
CNS,"Cohen & Steers, Inc.",Financials,Asset Management & Custody Banks,SP600,74.95,3.85,2026-09-11,499.0,TTM-4Q,2026-06-30,19.3,1.54,True,,22.9,6.54,,4.4,,-0.83,,30.1,,,,,12.3,,,,999.0,0.15,23.8,38.2,1.17,0.84,59.0,26.6,0.68,-16.8,0.55,3.44,0.5,3.94,7.4,3.8,0.8,80.97,72.68,70.59,True,86.56,58.39,2.51,32.6,-4.8,False,False,,90.0
QLYS,Qualys,Information Technology,Systems Software,SP400,150.28,5.2,2026-09-11,499.0,TTM-4Q,2026-06-30,110.1,1.95,True,19.5,25.2,9.25,5.1,4.0,6.0,0.24,35.6,38.6,83.3,1.7,-0.99,-11.0,4.2,1.55,7.0,7.44,999.0,1.63,42.3,93.0,1.28,0.84,83.0,52.9,1.24,-50.5,-0.06,0.0,4.2,4.2,10.4,11.6,-4.1,165.88,120.87,125.16,True,201.54,74.51,8.82,33.3,30.9,False,False,,100.0
NWN,NW Natural,Utilities,Gas Utilities,SP600,48.44,2.04,2026-09-11,499.0,TTM-4Q,2026-06-30,10.4,1.09,True,9.9,16.2,1.31,10.1,6.2,-13.0,0.0,5.8,8.3,,,5.56,-1.4,0.2,1.69,7.0,,999.0,-0.61,26.4,-1.2,0.61,0.84,43.0,20.6,0.12,-13.5,0.29,3.87,-2.22,1.66,4.4,22.0,4.2,50.14,50.86,49.91,True,55.99,41.25,0.97,39.6,-5.1,False,False,,100.0
THRM,Gentherm Incorporated,Consumer Discretionary,Automotive Parts & Equipment,SP600,38.85,1.19,2026-09-11,499.0,TTM-4Q,2026-06-30,10.9,0.63,True,10.5,44.9,1.65,9.5,2.2,3.5,-0.27,4.3,3.7,24.0,2.2,0.5,-4.3,2.9,3.29,4.0,3.17,999.0,-0.63,18.2,46.7,0.74,0.84,64.0,44.0,0.85,-30.3,0.21,0.0,0.0,0.0,8.7,-16.0,1.3,39.55,34.2,34.78,True,48.35,27.0,1.35,44.9,3.9,False,False,,100.0
MYRG,"MYR Group, Inc.",Industrials,Construction & Engineering,SP600,291.26,4.53,2026-09-11,499.0,TTM-4Q,2026-06-30,84.5,0.58,True,14.9,27.4,6.01,6.7,3.6,4.3,-0.15,23.4,24.7,12.5,1.5,-0.44,-8.2,2.2,1.81,8.0,6.53,61.0,0.66,86.6,29.1,1.18,0.84,52.0,49.2,1.41,-43.6,-1.03,0.0,0.0,0.0,16.1,116.4,1.0,346.76,355.15,324.43,True,503.57,171.51,13.48,36.6,-33.9,False,False,,100.0
ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,SP500,86.72,41.8,2026-09-11,499.0,TTM-4Q,2026-06-30,297.7,1.01,True,12.6,23.6,1.77,8.0,4.2,4.0,-0.11,7.2,7.7,6.9,0.6,1.79,-1.9,1.9,1.58,7.0,3.3,4.5,-0.97,32.8,10.7,0.8,0.83,82.0,27.3,0.14,-12.3,0.95,2.4,0.0,2.4,-0.8,61.1,0.2,81.73,76.31,72.67,True,88.75,55.58,2.58,64.5,6.1,False,True,,100.0
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,SP500,950.23,119.77,2026-09-11,499.0,TTM-4Q,2026-06-30,601.4,0.56,True,21.3,32.8,7.78,4.7,3.0,3.3,-0.59,17.3,25.1,37.7,0.7,1.33,-2.4,2.5,1.2,9.0,7.06,12.6,0.51,40.6,18.8,1.13,0.83,57.0,26.3,1.17,-19.3,0.57,0.78,1.05,1.84,8.3,3.3,-1.6,989.52,950.39,938.55,True,1099.94,715.37,23.02,39.8,1.6,False,False,,100.0
OSW,OneSpaWorld Holdings Limited,Consumer Discretionary,Leisure Facilities,SP600,21.74,2.21,2026-09-11,499.0,TTM-4Q,2026-06-30,24.1,0.93,True,19.2,27.3,3.79,5.2,3.7,3.5,-0.67,13.1,14.3,,,0.35,-2.0,7.7,1.18,9.0,10.54,16.8,-0.28,22.9,29.9,0.76,0.83,31.0,34.9,0.97,-24.1,0.61,0.88,1.72,2.59,9.8,13.8,-1.1,25.74,24.35,23.41,True,29.25,19.06,0.87,26.9,-15.4,False,False,,100.0
KFY,Korn/Ferry International,Industrials,Human Resource & Employment Services,SP600,77.59,4.23,2026-09-11,499.0,TTM-4Q,2026-07-31,34.2,1.28,True,7.9,15.1,2.12,12.7,6.6,7.5,1.39,11.9,14.4,,0.3,-0.86,-3.3,1.8,1.44,9.0,3.47,999.0,0.37,18.1,37.7,0.95,0.83,63.0,29.4,0.76,-19.6,0.9,2.57,2.51,5.07,6.9,11.9,-1.9,80.79,70.76,69.91,True,87.51,58.95,2.43,34.0,2.2,False,False,,100.0
ARW,Arrow Electronics,Information Technology,Technology Distributors,SP400,228.2,11.62,2026-09-11,499.0,TTM-4Q,2026-07-04,117.7,1.49,True,10.0,14.3,1.66,10.0,7.0,7.1,1.26,10.2,12.2,11.3,0.6,1.43,-0.4,2.0,1.15,8.0,1.72,999.0,-1.24,65.5,49.6,1.56,0.83,93.0,37.0,1.05,-21.2,1.36,0.0,1.09,1.09,26.1,73.7,-0.9,209.83,190.19,171.71,True,237.33,101.79,7.49,64.6,-1.2,False,True,ZONA-BAHAYA,100.0
WSBC,WesBanco,Financials,Regional Banks,SP600,40.18,3.85,2026-09-11,499.0,TTM-4Q,2026-06-30,34.8,1.16,True,,10.8,0.94,,9.2,,1.2,,9.0,,,,,0.2,,,,999.0,-0.29,36.9,29.3,1.25,0.83,75.0,26.5,0.79,-12.9,0.58,3.6,-0.06,3.54,,163.1,0.9,40.82,37.03,36.34,True,43.02,29.57,0.78,44.5,7.6,False,False,,90.0
FTDR,"Frontdoor, Inc.",Consumer Discretionary,Specialized Consumer Services,SP600,81.01,5.58,2026-09-11,499.0,TTM-4Q,2026-06-30,36.0,0.92,True,11.6,20.4,19.65,8.6,4.9,6.9,-0.25,23.0,101.9,55.5,4.4,1.02,-6.2,3.3,1.5,7.0,4.16,5.6,0.68,35.0,35.3,0.76,0.82,84.0,46.0,1.5,-29.2,-0.44,0.0,5.38,5.38,9.3,6.6,-4.8,79.16,68.16,65.39,True,93.43,48.47,2.4,50.2,15.8,False,True,GOODWILL,100.0
NBTB,"NBT Bancorp, Inc.",Financials,Regional Banks,SP600,51.73,2.69,2026-09-11,499.0,TTM-4Q,2026-06-30,13.1,0.93,True,,12.6,1.38,,8.0,,0.23,,11.4,,,,,0.1,,,,999.0,-0.2,26.8,30.5,1.2,0.82,72.0,24.0,0.77,-12.2,0.73,2.87,0.9,3.77,,60.6,2.8,51.94,47.19,46.19,True,54.5,39.2,0.9,49.8,4.8,False,False,,90.0
PLXS,Plexus Corp.,Information Technology,Electronic Manufacturing Services,SP600,255.34,6.81,2026-09-11,499.0,TTM-4Q,2026-07-04,53.3,0.66,True,21.4,36.7,4.45,4.7,2.7,0.9,-0.18,12.7,12.6,11.4,0.4,-0.73,0.4,0.9,0.92,7.0,4.39,18.0,-1.07,97.6,43.3,1.71,0.8,86.0,41.3,1.07,-21.8,1.23,0.0,1.26,1.26,1.8,14.0,-0.9,255.4,243.85,223.78,True,307.06,132.03,8.73,54.6,-14.4,False,False,,90.0
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,SP500,408.34,40.12,2026-09-11,499.0,TTM-4Q,2026-07-04,257.4,0.76,True,47.2,241.5,2.64,2.1,0.4,,-0.23,2.3,1.9,,0.8,4.61,-2.6,4.2,3.31,,3.43,2.2,-0.47,42.0,46.9,1.24,0.8,78.0,35.9,0.84,-31.3,0.15,0.0,0.04,0.04,,,64.6,394.13,351.78,361.24,True,426.22,282.77,11.85,52.9,9.6,False,False,DILUSI,100.0
EQIX,Equinix,Real Estate,Data Center REITs,SP500,1037.72,102.39,2026-09-11,499.0,TTM-4Q,2026-06-30,553.2,1.1,True,27.9,66.8,7.12,3.6,1.5,,-1.08,5.8,10.8,51.5,,4.1,-6.0,0.6,2.57,5.0,,3.8,-0.05,39.2,10.6,1.02,0.8,69.0,24.4,0.51,-13.7,0.21,1.91,0.0,1.91,9.6,54.2,1.1,1043.95,1031.17,966.58,True,1128.68,720.62,29.05,46.7,-4.0,False,False,,100.0
FFBC,First Financial Bancorp,Financials,Regional Banks,SP600,32.5,3.41,2026-09-11,499.0,TTM-4Q,2026-06-30,21.6,1.12,True,,12.0,1.14,,8.4,,0.25,,10.3,,,,,0.1,,,,999.0,-0.21,33.9,27.1,1.23,0.8,69.0,24.9,0.8,-14.2,0.6,2.96,0.0,2.96,12.1,19.5,9.6,33.74,31.1,29.94,True,36.25,23.06,0.57,42.6,-1.3,False,False,DILUSI,90.0
RCUS,"Arcus Biosciences, Inc.",Health Care,Biotechnology,SP600,24.59,3.13,2026-09-11,499.0,TTM-4Q,2026-06-30,40.6,3.42,True,,,6.75,-18.8,-14.7,-15.2,-3.0,-63.4,-90.8,,,,1.4,12.4,,0.0,0.62,-44.2,,147.1,27.6,1.42,0.79,80.0,61.4,1.62,-27.8,-1.14,0.0,-9.17,-9.17,-55.3,,18.4,28.92,25.3,24.74,True,31.74,11.3,1.41,28.1,1.9,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH;DILUSI,100.0
UNM,Unum,Financials,Life & Health Insurance,SP400,94.42,14.95,2026-09-11,499.0,TTM-4Q,2026-06-30,119.8,1.56,True,,21.3,1.38,,4.7,,0.03,,6.4,,,,,0.6,,,,999.0,-0.46,27.5,27.8,1.19,0.79,74.0,23.2,0.77,-11.5,0.79,2.06,7.44,9.5,3.4,-53.7,-8.3,90.09,82.86,81.39,True,96.77,69.02,2.2,57.8,-0.6,False,True,,90.0
KLIC,"Kulicke and Soffa Industries, Inc.",Information Technology,Semiconductor Materials & Equipment,SP600,86.13,4.51,2026-09-11,499.0,TTM-4Q,2026-07-04,58.1,0.53,True,28.2,38.9,4.94,3.5,2.6,0.9,-0.28,11.5,13.2,48.2,4.2,-3.65,5.0,13.9,0.48,6.0,9.75,836.9,-0.53,154.2,50.8,1.81,0.79,90.0,56.7,1.39,-41.7,0.02,0.95,0.54,1.49,44.4,1844.9,1.4,93.95,89.46,79.95,True,135.8,35.02,4.29,48.6,-25.6,False,False,,100.0
ICHR,"Ichor Holdings, Ltd.",Information Technology,Semiconductor Materials & Equipment,SP600,57.35,2.15,2026-09-11,499.0,TTM-4Q,2026-06-26,37.0,0.91,True,241.7,,2.48,0.4,-1.9,-1.2,-0.8,-2.1,-5.2,10.4,2.7,-16.32,-3.7,5.7,,4.0,5.42,-3.7,-0.89,318.6,66.2,1.96,0.79,98.0,98.4,2.37,-53.9,-2.01,0.0,0.0,0.0,9.1,,6.2,72.38,66.01,55.17,True,113.58,14.06,4.18,43.0,-34.1,False,False,DILUSI,100.0
COCO,The Vita Coco Company,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,SP600,52.01,2.99,2026-09-11,499.0,TTM-4Q,2026-06-30,59.8,2.1,True,19.8,27.3,7.45,5.0,3.7,4.2,-0.57,29.7,31.4,41.1,5.4,-2.04,-4.5,5.8,1.2,6.0,13.96,999.0,0.88,72.4,14.6,0.8,0.79,17.0,54.1,1.0,-39.2,-1.71,0.0,0.71,0.71,26.1,69.9,1.7,65.0,63.54,61.12,True,85.83,37.63,2.45,25.7,-36.2,False,False,,100.0
NBIS,Nebius Group,Information Technology,Computer Services,NDX,224.55,56.81,2026-09-11,474.0,FY,2025-12-31,4152.6,0.58,True,,688.7,12.37,-0.3,0.1,-6.5,-1.38,-7.3,2.1,68.6,79.9,,-3.8,6.6,4.66,7.0,4.91,-9.9,-1.84,177.5,139.9,1.49,0.78,97.0,106.4,2.74,-48.3,-2.28,0.0,0.0,0.0,479.0,,-11.9,211.68,179.23,157.71,True,299.86,73.52,17.73,51.4,-2.5,False,False,,75.0
